Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
4/5/2010,-0.000492431,-4.11E-05,0.000163699,-0.000369847,-0.00052848,0.000308567,-0.003338675,-0.000712908,0.000431253,0.000841786,0.006645478,0.003667255,-0.008916075,0.00262888,0.00089758,0.010987465,-0.003361019,0.004047567,-0.00543409,-0.004686284,-0.001155669,-0.00945283,0.001659771,-0.000422788,0.000544954,-0.008489658,-0.009560658,-0.004032697,-0.008862739,-0.011609361,-0.007540085,-0.007557574,-0.008539109,-0.007294136,-0.007934801,-0.008555698,-0.001574664,-0.000752118,-0.008204963,0.004960831,-0.004565938,-0.00496125,0.004762489,-0.014995298,0.003111514,-0.000530739,0.000397294,0.001763078,0.002938123,0.002852878,0.006011601,0.005469274,-0.003474455,-0.004221264,-0.004675896,0.0003913,-0.001008694,0.006007177,-0.003391283,0.004982847,0.006477483,-0.003596164,-0.001871673,-0.003124351,0.000561956,-0.001267821,-0.007295218,-0.001276279,-0.001685475,-0.006651782,-0.003896662,-0.001260474,0.003295125,-0.00580226,-0.000687004,-0.010032001,-0.036164907,-0.009652661,-0.006859483,-0.008661208,0.011952437
4/6/2010,-0.000573092,0.00029478,0.000164409,-0.000113903,-0.000865906,-0.000215838,-0.001828291,0.001067372,0.001137021,0.000232741,0.00071119,-2.04E-05,-0.008889801,-0.005538431,-0.012100303,-0.007415166,0.001715856,-0.001418038,0.002800954,-0.003742439,-0.000660603,0.009168662,-0.001948754,-0.002958317,-0.001482178,-0.003985717,-0.004699909,-0.002938238,-0.008126431,-0.009689657,-0.007638075,-0.001219106,-0.001046092,-0.005025553,-0.003654916,-0.003785483,0.017200161,0.002240312,0.001248259,-0.006154568,0.003190015,-0.000818486,0.012733979,0.002908194,-0.002171603,0.00086819,-0.00347878,0.003540338,0.001639083,-0.007275045,-0.000400952,-0.007853568,-0.004463857,-0.01356016,0.008119391,0.004032689,0.005240412,-0.000855006,0.007643938,0.000689995,-0.002060682,-0.000501526,-0.006851946,-0.004375644,-0.005314917,0.000218269,-0.009039177,-0.004213879,0.001681945,-0.003382415,-0.002254162,-0.00476122,0.002253722,-0.000529208,-0.001682937,-0.002846575,-0.004864106,0.004513439,-0.000255456,0.000512234,0.002666918
4/7/2010,0.001308084,0.001311624,-0.000370363,0.002249345,-0.000734095,-5.05E-05,-0.00553642,-0.00056491,-0.000525844,-0.00015503,-0.002980868,-0.001253436,-0.00190597,-0.002889949,-0.009219127,-0.000615479,0.001872867,0.005073128,0.003919874,-0.000834108,0.001856833,0.003246457,-9.82E-05,0.003186044,-0.002839496,-0.003747023,0.000812374,-0.001703053,0.00129522,0.003641624,-0.003078225,-0.004197001,-0.00333534,0.000914849,-0.001958766,-0.001946528,-0.000654496,0.001979103,-2.24E-05,-0.008665462,-2.55E-05,0.000484716,-0.012880654,-0.0100106,-0.001883418,-0.003860089,-0.001138015,0.007189171,0.003549935,0.002465004,0.002489011,0.01079957,-0.004522413,-0.006322633,-0.007607162,-0.004115678,-0.008484513,-0.00561226,-0.013541075,-0.004338437,-0.005066816,0.001033452,-0.001555273,-0.003800643,-0.000903065,0.009210877,3.20E-06,-0.001181736,-0.005708777,0.00301683,0.001867647,0.001659905,0.009253532,-0.001383647,-0.00523624,-0.002460751,-0.009827663,-0.008483762,0.001534547,-0.007411021,-0.006054898
4/8/2010,0.000460563,0.000799302,-0.000596353,0.000663512,-0.000800447,0.00028286,0.004962217,-0.000502103,0.001167659,-0.00051059,0.000747146,0.00247752,0.001503731,0.001263527,0.001637584,0.010292292,0.004381728,0.012982392,-0.002916375,0.004409721,0.003327768,0.009156438,-0.003308407,0.004252201,-0.002758272,-0.000786687,-8.07E-05,-0.002508688,-6.01E-05,-0.001333596,-0.002322637,-0.000559101,0.007491642,0.005249017,-0.004411444,0.001549561,0.006129145,0.005995889,0.000244072,0.011176323,0.001907368,-0.001128883,-0.001824454,0.00232695,0.001175318,0.00258212,0.002663804,-0.004652462,-0.004579945,-0.002796678,-0.004141568,-0.012010847,0.000154212,0.005092973,-0.005902563,-0.006622821,-0.006749818,-0.002199778,-0.006743063,-0.001657656,0.001185111,0.000283904,0.002630012,0.003408631,-0.003484641,0.000568922,-0.000192034,0.004515945,0.003051929,0.00402333,-0.004339714,0.001794208,-0.003336024,-0.001125148,1.07E-05,0.011830754,0.026207126,0.002815125,0.017352257,0.019111693,0.001800674
4/9/2010,0.000179486,0.000318713,-8.24E-05,0.000415826,-0.000349033,-0.000475152,0.00345032,0.001808235,0.000235432,8.89E-05,0.00054195,-0.001380516,0.002394706,0.008679406,0.005362506,-0.004510622,0.00836469,-0.002910999,-0.002408861,0.006636263,0.001334049,-0.007733103,-0.001359598,-0.000924924,0.001080747,0.002624981,0.000717518,0.001707207,-0.001862173,0.004201694,0.000905708,-0.005567516,0.010517444,-0.004241225,-0.002096749,0.003365649,-0.002303371,-0.000664035,-0.003084124,-0.002013489,-0.000144967,-0.004375349,0.009783019,0.012853418,0.003142856,0.001857542,0.004042579,-0.003771646,-0.001119711,-0.002399708,-0.001973871,0.001895005,0.000386371,9.51E-05,-0.002317357,0.005958486,0.000277086,0.000544731,0.000695739,-0.003238306,0.002436162,0.000978093,0.000826239,0.002177749,-0.005174607,0.006551723,0.001325744,0.010021771,0.009265418,-0.004884126,-0.000625587,0.00508596,-0.001487489,-0.003923465,-0.002642141,0.000868733,-0.009045234,0.015998982,-0.00410071,-0.001127192,0.006764439
4/12/2010,-0.00045939,0.00030144,5.15E-05,-0.000106429,-0.000187205,0.000369715,-0.000702841,0.000331385,-0.000365425,0.00036054,0.000612965,0.000928136,0.008753754,0.00932434,0.000673574,-3.58E-05,-0.001893095,-0.001006738,-0.003766876,-0.002165578,-0.001286438,0.004773266,-0.011899364,-0.000984282,-0.002791209,0.001164697,0.000416494,0.001187559,3.67E-05,0.006015478,-0.001395171,-0.001491576,0.00354953,-0.002905215,-0.000622072,-0.005595746,0.002725118,-0.00014206,0.004479244,0.006921347,0.000469129,0.000117525,-0.009975632,-0.01206655,0.002369624,0.003070739,0.00042712,0.000750909,0.000130066,-3.08E-05,0.002548206,0.004547461,-0.002053428,-0.00341125,-0.000244348,-0.001336921,0.002976775,-0.004630232,0.014266817,-0.000843152,-0.001564649,-0.004880199,-0.004071165,-0.012123709,-0.010113634,-0.003273356,0.000299894,0.011205886,-0.001835845,-0.001161712,0.00185388,0.002194999,0.003049513,-0.000908813,-0.000940827,0.002015603,0.018936737,-0.002537309,-0.005933054,0.003678727,0.001731456
4/13/2010,-8.50E-05,-0.000563027,0.000573077,-7.49022E-05,-0.000313437,0.000200684,-0.001021221,-0.001576823,0.000774209,0.000406866,-0.000671018,-0.002011537,-0.002806497,-0.000291552,0.000558925,0.003339801,0.001096379,0.002268305,0.021466507,0.001499793,0.002521541,-0.003224667,0.008981189,0.004475858,0.001889919,-0.000622079,7.94E-05,-0.002478484,-0.005451226,-0.006449009,0.001522926,-0.003040685,-0.008858849,0.002515705,-0.000399216,-8.96E-05,-0.006652122,-0.005680853,0.000154019,-0.00222647,0.005654987,-0.001231857,0.018394072,0.012364385,0.000400438,-0.001297962,-0.000492028,0.000788909,-0.003885232,-0.002273239,-0.002612209,0.007724193,-0.002576483,0.002653173,-0.004590554,-0.006810412,-0.006570477,0.002759677,-0.004060731,-0.006982751,-0.005019008,-0.001417876,-0.001710898,0.001132831,0.000794143,6.35E-05,-0.005105349,0.003985257,0.002609436,0.00281774,0.004349345,0.001206514,0.009797228,0.001165024,0.000472535,0.001303012,-0.005026425,0.002173317,0.007679845,0.003658987,0.000877691
4/14/2010,0.000435954,-0.000147715,-0.000268798,1.94401E-05,-0.001684773,-0.000442154,-0.003454785,-0.000272293,0.000340382,0.000821358,0.004858998,0.003425263,-0.002372784,0.007735734,0.00212508,-0.008168047,-0.001643448,-0.007660134,-0.018635275,0.00044962,0.004260547,0.001237862,0.000731566,0.003071737,-0.006820162,-0.006911889,-0.005163846,-0.011587782,-0.002828237,0.003272754,-0.00021643,-0.013956942,-0.009250389,-0.005166436,-0.010500791,0.001777045,0.00938056,0.00473865,0.005796306,0.007830169,0.000219856,0.002027081,-0.013687556,0.001506881,-0.003232094,0.00041596,-0.002004,0.008169655,0.006259327,0.002442459,0.006511016,0.026532383,-0.005422402,-0.011108043,-0.009820687,-0.009675421,-0.007090692,-0.009545586,-0.015298643,0.00198072,-0.008172013,-0.006075131,-0.001324872,0.002459211,-0.009894497,0.003414344,-0.007020975,0.003566814,-0.010274757,-0.00712375,-0.002230457,-0.00403358,-0.005554807,-0.005148701,-0.004294918,0.007162609,-0.003450088,-0.010346339,0.000820359,0.002032843,0.012735371
4/15/2010,-0.000685207,-0.000392726,-3.72E-05,-0.00111514,0.00025196,0.000376029,-0.004306521,-0.000723886,-6.26E-05,5.89E-05,-0.000627484,-0.000270598,0.004286497,0.012111965,-0.004176148,0.00600313,-0.002614868,-0.001097015,-0.001404973,0.001303314,0.003263473,-0.004874015,-0.000896306,0.001715307,0.00154403,-0.007234148,-0.000980497,-0.002811968,-0.000684612,0.0031014,-0.000908054,-0.001988352,-0.001729532,-0.005048749,-0.000223519,0.002300308,-0.002907885,0.000426731,0.003621979,0.006487245,-0.000434631,-0.003748973,-0.024274025,-0.008108657,-0.00117942,0.001289786,-0.003923056,-0.005715905,0.009378937,-0.001220338,0.000556191,-0.000874282,-0.000494787,0.003767906,-0.004042759,0.000286727,-0.002530693,-0.000300241,0.006132342,-0.000104738,-0.00210328,0.000556088,0.001606028,0.000631808,-0.012043431,0.005587109,0.002731882,-0.001485942,-0.000506133,0.006562229,0.004150557,0.002753852,0.003953262,0.001632773,-0.001263546,0.014507329,0.004266906,0.002260594,0.006066956,0.006606792,0.00013637
4/16/2010,-0.000390172,-0.000251244,0.000143836,-0.00049758,0.000157825,-0.000169506,-0.005955822,-0.001577284,-0.000920083,0.000209684,-0.005856986,-0.004932733,-7.22E-05,-0.003374005,0.00117644,0.00772253,0.005110329,0.002421181,0.00975453,0.000729814,-0.002027742,-0.005695774,0.003866134,0.003233134,0.004839268,0.001648831,0.003341077,0.001789378,0.009246941,0.006944151,0.001003674,0.008346705,0.012638175,0.005203327,0.001063842,0.005426596,-0.009360722,-0.00630251,-0.015912913,-0.014307903,-0.008056251,-0.004773198,-0.007206168,-0.006407728,-0.009293261,-0.000620433,0.004015969,0.001207363,0.004539583,0.003759488,0.003182159,0.001504559,0.000829975,0.002023258,-0.002542695,-0.001162808,0.000664083,0.000593418,-0.010750226,-0.002087763,-0.002587075,0.001326648,0.00321295,0.008894453,-0.004505642,0.004671106,0.00098102,0.012652849,0.004057446,-0.00348092,-0.000975216,0.001119298,-0.003876503,0.000769246,0.001491307,-0.001979892,-0.00513106,0.002578312,-0.000982189,-0.005149074,-0.014075931
4/19/2010,0.001461433,0.000140302,0.000511345,0.002113081,-0.001904998,0.000800125,0.005122596,-0.000611708,-0.000345761,-0.000587226,-0.002591433,-4.89E-05,0.004396144,0.001566139,0.003418533,0.01062329,-0.000186457,-0.00042806,0.006456211,0.006361361,-0.000321066,-0.001648077,-8.31E-05,-0.00410678,-0.000722777,-0.00116104,-0.000225626,0.002867333,0.00025983,-0.003862224,0.003011348,0.012828427,0.002979897,0.001619081,0.001774678,0.005183342,0.005037967,-0.003975078,0.0023337,0.008994978,0.007551579,0.005902212,0.006917566,0.000188204,-0.000917714,0.002070276,-0.000657852,0.000686498,0.000271954,0.000830935,0.000148785,-0.004157291,0.000252647,0.002151846,-0.001736725,0.000597635,-0.001402081,-0.005322126,0.002028078,0.002102988,0.000538954,0.000976655,-0.001927281,-0.001914513,-0.004977842,0.001166952,0.0029108,0.007513276,0.000942908,-0.001802216,-0.000737759,-0.000121255,0.006123028,0.003722655,0.001167928,-0.003907726,-0.00922878,-0.004721186,-0.000174886,-0.004684509,0.000677326
4/20/2010,-0.000775806,-0.000107969,0.000132467,-0.000751309,0.000147859,0.000312711,-0.00098107,0.00036608,-6.52E-05,-0.000352272,0.004728442,0.002057954,-0.005881108,0.007703702,0.003256391,-0.005795332,-0.00941299,0.001508873,-0.006053023,0.003419476,-0.00610846,-0.003347695,-0.009273737,-0.007605501,-0.006434447,-0.007851587,-0.004728304,-0.001000452,-0.005408512,-0.005972149,0.002004578,0.004358604,-0.000360545,-0.005023559,-0.006470683,-0.001926065,0.005297096,0.003211635,-0.000906969,-0.002011023,-0.005187903,0.001917709,0.000360564,-0.001695904,-0.000371651,-4.71E-06,0.004866851,-6.49E-05,-0.005184689,0.003666165,-0.000889469,-0.000789331,-0.002132504,-0.000373642,0.002556071,-0.000700921,0.000590657,0.004192009,3.53E-05,0.018766545,0.00173848,-0.004793274,-0.001067672,-0.006918767,-0.014844983,-0.001922308,0.000297428,-0.00312003,0.008935429,-0.005201278,1.16E-05,-0.003441765,-0.002061192,0.000278577,0.0007182,-0.011633489,-0.01509925,0.009548472,-0.008755101,-0.006345415,0.011567223
4/21/2010,-0.000789738,-0.000142905,-0.000317788,-0.001250431,-0.001579678,-1.57E-05,-0.005482896,0.000696863,0.001812381,0.000272664,-0.000795895,-0.002793425,-0.000838316,0.00207256,0.013731045,0.001121403,0.006691125,0.000915937,0.002798838,-0.001525812,0.00497579,-0.003637932,0.005461812,0.009836935,-0.001142459,-0.002626899,-0.00270023,0.000649149,0.00148744,-0.001975276,-0.009482428,-0.012370889,-0.004934321,-0.015794967,-0.011154764,-0.007448303,0.010224418,0.000705922,-0.005208368,-0.001886964,-0.004610228,-0.006676579,0.011009751,0.007096739,-0.000973164,-0.002907268,0.001080782,-0.005035825,0.007152162,-0.002046534,-0.001032188,-0.011015752,-0.008022915,-0.004031225,-0.000632559,-0.005145971,-0.000423624,-0.001709558,0.002311039,0.000571816,-0.004933585,-0.004447269,0.002008271,0.000664599,-0.004296808,0.015400473,0.011285161,0.003040007,0.007708375,-0.007972342,0.00232501,0.001884812,0.001348474,-0.001195215,-0.00116308,-0.00018581,-0.027832087,-0.003891592,0.006978976,0.000384462,0.000894052
4/22/2010,-0.000456403,0.000133837,-0.000527371,-0.000849937,-0.000858245,-0.00089246,-0.001971666,0.001228246,0.000895809,0.001108025,0.001037577,0.000826647,-0.00335868,0.000485834,0.015414011,-0.002749386,0.011318374,0.016828308,-0.015577191,-0.002476966,0.013563788,0.007558954,0.022196584,0.01112208,-0.001405993,-0.011246661,-0.006187078,-0.009420716,-0.008397686,-0.005806915,-0.013161968,-0.010499182,-0.006822568,-0.015004488,-0.017141019,-0.012201298,0.007272294,0.002203923,0.002873902,0.004474002,-0.004911,-0.004769275,0.004243629,-0.00942102,-0.006107831,0.001206112,-0.003892612,-0.00925716,0.002135112,-0.001025716,-0.002643067,-0.000168163,-0.004597565,-0.003046896,-0.004020759,0.000907202,-0.001653636,-0.012016268,-0.00422468,0.004579461,-0.00443498,-0.003283113,0.006768182,0.002021187,-0.002359743,-0.001986109,0.004489498,0.014954219,0.003623107,-0.000384027,0.004751126,0.00411729,0.016079589,-0.000832909,-0.002443862,-0.002811848,-0.016378989,-0.006713819,-0.003001374,-0.004164685,0.006783476
4/23/2010,-0.000224582,0.000182964,-0.000743091,-0.000784709,-0.000861375,-0.000669974,0.001102561,0.000884231,-0.000420125,0.000333709,0.00278922,0.001110061,0.008095712,0.004587328,0.00310859,0.000972344,-0.00192605,-0.003003106,-0.011964796,-0.008582148,0.000367624,-0.018936398,0.00200777,0.000288184,-0.005614697,-0.005878374,-0.005945706,-0.006270824,-0.006638055,0.001071815,-0.005844071,-0.000243213,-0.004243737,-0.001635645,1.08E-05,-0.003934926,-0.003940267,-0.005080151,-0.004804395,0.002966287,-0.000791311,0.000745995,0.002348712,0.001989187,-0.006678101,-0.001088718,-0.005909444,-0.008409525,0.005822578,-0.001573264,0.002005615,-0.009624271,-0.008538004,0.002686029,0.001289211,0.007343922,0.005414346,-0.00383868,-0.003202282,0.010823199,0.007710251,0.00661419,0.00568414,0.000787645,0.00224686,0.001275145,-0.008369958,0.003932279,-0.001887016,-0.004265025,-0.001572538,0.000145402,-0.001365851,0.000313916,-0.003496378,0.001474092,0.015441993,0.005581357,-0.00463322,0.002385097,0.008614565
4/26/2010,-0.000939973,0.000644158,-0.000990461,-0.001286276,0.000874706,0.000612667,-0.001611103,-0.002301511,0.001064966,-0.000218734,-3.13E-05,-0.001120471,0.000641514,0.005207147,-0.002672138,0.008424956,-0.002126509,0.005577506,-0.004829737,0.005138408,0.003423999,0.010569521,0.003264442,0.004751039,-0.001883183,0.003501047,-0.002362197,-0.003685254,0.008524715,0.011151099,-0.005949991,-0.009391855,-0.003390775,-0.005367764,-0.003714736,-0.004653454,-0.019461882,-0.010316966,0.003330455,-0.013856463,-0.009228634,-0.00125091,0.0077833,-0.001143425,0.000824583,0.000486896,0.003673924,0.001074811,0.000266975,0.001245387,0.000812827,0.007036781,-0.000526457,-0.007271857,-0.002986227,-0.004788183,-0.001618929,-0.004814024,0.006495773,-0.0009254,-0.000620835,8.94E-05,0.005223694,-0.001528712,0.005423572,-0.005321343,0.000189507,0.001417759,-0.003163533,-0.003590123,0.00616121,0.003847059,0.005143017,0.001912215,-0.00193826,0.003710582,0.00134469,0.009384473,0.007905995,0.009320373,-0.003488551
4/27/2010,0.00042222,0.000108334,0.000401719,0.000932274,0.001157617,-0.000265489,-0.00859365,-0.001320688,-0.000749384,-4.64E-05,-0.008141829,-0.005842929,-0.010138292,-0.018714643,0.000530213,-0.000447798,0.002385217,0.001165476,0.006050758,-0.001949577,-0.00653011,0.000189567,-0.001178971,-0.007595886,-0.001005045,0.001079712,-0.003309648,-0.000555983,0.000941155,-0.006705189,0.010650475,0.008457917,0.010213824,0.006969665,0.005647823,0.013610446,0.000958018,-0.000997149,-0.006760035,-0.00684426,-0.001553596,-0.01449121,-0.005577236,0.000882956,0.00374298,-0.001354864,0.004793957,0.000552394,-0.000989702,0.00271181,-0.001840112,0.000744688,0.010357286,0.007310457,0.000542531,-0.004916435,-0.001567859,0.0034424,0.008185644,-0.006716336,-0.000791154,0.002020742,-0.007121485,-0.000794639,-0.009150359,-0.008883648,1.11E-05,-0.014373413,0.003764153,0.00228582,-0.002677723,-0.003978717,-5.01E-05,-0.001719931,0.00724869,-0.002104964,-0.008340027,0.012155142,0.005321552,-0.00334275,-0.024969614
4/28/2010,0.000801584,0.000220206,-0.000305575,0.000716215,-0.001241471,2.01E-05,0.004588276,-0.000276084,0.000133184,-0.000849822,0.000639816,0.00244305,0.000291072,-0.003981451,0.004767605,-0.006910962,-0.007840514,-0.013150888,-0.000109088,-0.003308782,-0.005944968,-0.010547771,-0.006881396,-0.010680068,0.002548533,-0.001470903,0.00317053,0.001360783,0.005964671,0.001998304,0.005116176,0.00402349,-0.012640075,0.002083973,0.001914972,0.014167346,0.001174125,0.001810771,0.004375654,0.00068357,0.003894713,0.004089846,-0.000456389,0.005950658,-0.010708342,-0.007199441,-0.004427764,-0.000337143,-0.005441663,0.004744942,0.000918637,0.002248843,0.002960524,-0.004122349,0.007276492,0.008058759,0.006399183,0.005796651,0.001089648,0.010497997,0.002865129,0.003011248,0.001230863,-0.000400809,0.006109746,-0.005356091,-0.000114517,0.01310369,0.008809069,-0.000253469,0.002545229,-0.000312368,0.005267037,0.003871861,-0.006171039,0.00239913,0.003871539,5.28E-05,-0.005569869,0.001002703,0.004893614
4/29/2010,0.001113577,0.000577595,0.000365201,0.002056374,-0.001965141,-0.00051974,0.000419728,-0.001933739,0.00087945,0.001633855,0.004579871,0.002789214,0.013945813,0.017542761,7.21E-05,-0.000331261,-0.000335328,0.007547254,-0.025888669,-0.001073514,0.000740295,0.005572164,-0.002408672,0.00078278,-0.003341825,0.001656858,-0.00055733,-0.003866736,-0.009466756,-0.004757233,0.001793836,0.003813557,-0.01006702,0.005891316,0.005967724,-0.001742067,0.004754854,-0.003860489,-0.000689992,-0.002915018,0.008371601,-0.004317553,0.019819503,-0.005014336,0.000412451,-0.00551512,-0.006622075,0.004592023,-0.011615647,-0.001681541,-0.001833295,-0.004054018,-0.002080151,0.001061209,-0.00918332,-0.012825814,-0.009138807,0.000830501,-0.011648006,-0.011275854,-0.014060241,-0.000186288,0.003297808,-0.012250733,-0.009766456,0.013626242,0.004938527,0.007534024,0.010774164,0.002610569,0.002218275,0.002915508,0.001715343,-0.003695165,-0.010380055,0.000757249,-0.016856113,-0.016781139,0.007496146,-0.001567834,0.015282923
4/30/2010,-0.000715484,0.001551954,-0.00073462,0.00010185,0.000701783,-0.000819053,0.002052177,0.000885095,-0.000519164,-0.001162449,-0.007552244,-0.005149551,0.002976364,-0.007340132,0.004560109,-0.006661165,-0.013716804,-0.002996332,0.00383739,0.004864518,-0.004856931,-0.008256699,-0.007839543,-0.008941631,0.004674991,0.002410233,0.002185768,0.008080111,0.009297952,0.012961704,0.003137666,-0.009856672,-0.003155013,0.009931383,0.008934404,0.00358194,0.003384795,0.001934212,-0.00091789,-0.010346427,0.00274875,0.00238517,-0.006865318,0.004212966,0.002093328,-0.004755126,-0.002099569,-0.00574769,-0.013393389,-0.007779503,-0.006290116,-0.018609695,0.007899839,0.007060098,0.018334265,0.011385597,0.0146827,0.010483739,0.019717298,0.00536131,0.015808557,0.001275319,0.005547676,-0.001918098,0.012305495,-0.007974294,-0.00428983,0.007002922,-0.005336834,-0.002718357,-0.004748288,-0.00138618,0.002175828,0.004923046,-0.00089064,0.004097519,0.014828473,0.010141219,0.001413228,0.004219515,-0.018515312
5/3/2010,-0.000504692,0.000319877,-0.000686831,-0.000871645,-0.000678991,0.000483459,0.000153899,-0.000875212,0.001612922,0.001848054,0.004974449,0.00313197,-0.00584547,0.00080449,0.00467236,0.007510012,0.012781135,0.006505677,0.008867195,0.001847518,0.00264716,-0.001746966,0.002424134,0.006703411,-0.000997277,-0.004442094,-0.004190965,-0.006742458,-0.008896901,-0.007471987,-0.004721381,-0.003855662,0.00122111,-0.001490862,-0.00352105,-0.00477156,-0.006954941,-0.003509294,-0.004817754,0.005526387,-0.002054564,-0.005912332,0.009871635,-0.006271843,0.003939371,-0.004876981,-0.00140976,0.004463294,0.005067529,0.002965719,0.002696856,0.002670714,-0.002933961,-0.00108078,-0.001957882,0.002125103,0.003384505,0.001571992,0.004453312,-0.011708864,-0.003707191,-0.003669088,-0.005004321,-0.007694347,-0.028299946,-0.001659817,0.006238233,-0.00061286,-0.005356326,0.006314946,0.003641886,0.002765388,0.003033217,-0.0021178,0.002954135,0.010034509,0.004371386,0.00826721,0.006389903,0.006810373,0.014901055
5/4/2010,-0.001586425,-0.000510006,-0.000790577,-0.002887009,-0.000298983,-0.00037732,-0.004097715,-0.000792988,-0.000875105,-0.000849838,-0.007832548,-0.006042913,-0.006704101,-0.010724522,-0.002454074,-0.006424872,-0.001404447,-0.006284881,0.002213817,0.000427962,-0.000944326,0.004430209,0.000183367,8.84E-05,0.013585893,0.007355952,0.008219317,0.013207587,0.006817513,0.001098492,0.003064906,0.004970992,-0.000246416,0.000439755,0.015563942,0.00144346,-0.001625813,0.001539183,0.00255682,0.006493301,-0.002193332,-0.000350893,0.004455942,0.008528343,-0.008919358,0.005652795,0.000468223,-0.005035889,0.001402563,-0.010898278,-0.006000493,-0.010034084,0.000599259,-0.004530176,0.003636687,0.003381517,0.003643187,0.007560492,0.007882858,0.000629627,0.003616374,-0.006387941,-0.009774879,0.004300678,0.002620301,-0.014681554,-0.006178046,-0.004257164,-0.005370688,-0.009197729,-0.004725702,-0.008648866,-0.003730796,-0.001275575,0.001849199,-0.005149158,-0.011524122,-0.00260926,-0.003727393,-0.008437416,-0.027166703
5/5/2010,-0.000225969,-0.000767289,0.000271631,-0.000721627,5.80E-05,-0.000674333,0.002856431,0.001939808,-0.000146895,-0.000371671,-0.004963644,-0.003059484,-0.01500041,-0.023498991,-0.01023148,0.006049873,-0.009788666,0.001468402,0.013728045,-0.006840941,0.001780247,-0.000506047,0.009706063,0.001819027,0.010749643,0.00277347,0.009696736,0.008290592,0.00289781,-0.010415362,0.006819766,0.010721691,-0.003268863,-0.001354658,0.006476566,0.005922184,0.012186227,-9.74E-05,0.006641383,-0.013580539,0.002288127,0.005069741,-0.000450373,0.008152588,0.003038186,-0.000159936,-0.000243268,0.004128675,0.010386514,-0.000151068,0.003845167,-0.001257851,0.007356669,0.008366592,0.00231286,-0.006112247,0.002001634,0.002089884,-0.003165116,-0.004515146,-0.009462024,-0.00323691,-0.004530189,1.78E-05,0.010783921,0.003173538,0.002096142,0.000363518,0.002170052,-0.006153527,-0.00307822,-0.001013654,-0.004361764,0.003672292,0.005302496,0.000673283,0.013228871,-0.010820122,-0.000232311,-0.002904948,-0.009365902
5/6/2010,0.000402176,-0.001056774,0.001801199,0.001146601,-0.000499746,-0.002354495,-0.002777934,3.36E-05,-0.002266157,-0.000539265,-0.007308284,-0.005604103,0.005160238,0.002665426,0.009365799,0.012619947,-0.004341439,0.001132889,0.008422886,0.001981116,-0.004899325,0.0123056,0.003972513,-0.00685022,-0.005689454,0.010091032,-0.000844732,0.004620056,0.010049663,0.002937521,0.004504507,0.004160152,0.008116425,-0.010364501,-0.004629903,-0.00244983,-0.002350943,-0.003199158,0.002386395,0.004278291,-0.007078487,-0.000401436,0.002532636,-0.001848299,0.005053151,0.00247095,-0.002280933,-0.005406359,-0.000201672,0.001068226,-0.003122785,0.00179027,0.006074655,0.011686992,0.000941909,0.001211973,-0.002699974,0.000778076,0.003697557,-0.00451386,-0.005884166,7.03E-05,0.005571679,-0.002181549,0.020146274,-0.012615083,-0.001178836,0.004526798,0.000800836,-0.005068082,0.000403193,0.002252289,0.001176511,0.000769343,0.003268202,-0.000174532,-0.006671202,-0.013898977,0.005111936,-0.000760318,-0.033259943
5/7/2010,0.001050702,0.000802292,0.00014984,0.002002834,0.001715332,0.003252979,0.004014107,0.000749912,-0.001190095,-0.001356604,-0.006973834,-0.002206039,-0.002982632,-0.011527669,-0.006390313,0.006355317,-0.001123143,0.000789385,0.00107533,0.006231794,-0.000702998,-0.007506501,0.005055308,0.005430581,-0.000838659,0.002505882,0.007605958,0.010750526,0.00115014,0.000399479,-0.001651127,0.001899159,0.023676221,-0.001868301,0.003197545,-1.52E-05,0.008262049,0.009811436,0.006165174,0.004548748,0.004322021,0.006970324,0.004949362,0.001982227,0.004029632,0.003935418,0.003997658,-0.002226734,-0.004675577,0.006264085,-0.003532747,0.008680355,-0.004220664,-0.014984184,0.005370744,0.001044562,-0.000629777,-0.006843673,0.008660154,-0.007073379,0.007368407,0.006976945,0.009884834,0.004663095,0.02651003,0.01728361,-0.004318466,-0.005674925,-0.009396962,0.009126539,-0.004432325,0.003444204,-0.001927213,0.004319962,0.005369227,0.000547304,0.028448652,0.002981109,0.005514992,0.004124407,-0.019443887
